ship_1_x,ship_1_y,ship_1_u,ship_1_psi,ship_1_wp,ship_1_vir_wp,colav_log,ship_2_x,ship_2_y,ship_2_u,ship_2_psi,ship_2_wp,ship_2_x_pred,ship_2_y_pred,ship_3_x,ship_3_y,ship_3_u,ship_3_psi,ship_3_wp,ship_3_x_pred,ship_3_y_pred,time
275070.81,7047258.42,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276243.14,7048512.64,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7463152838,7055784.521835293,279210.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953825776,7052000.024506677,277
275071.21,7047268.41,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276243.14,7048512.64,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7463152838,7055784.521835293,279210.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953825776,7052000.024506677,278
275071.61,7047278.4,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",1.0,276238.66,7048521.58,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74622674484,7055784.5214515375,279210.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953825776,7052000.024506677,279
275071.61,7047278.4,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276234.18,7048530.52,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74613788584,7055784.521067032,279200.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395383094,7052000.024533458,280
275072.4,7047298.38,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276229.7,7048539.46,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74604823726,7055784.520682822,279190.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395383608,7052000.024560283,281
275072.8,7047308.38,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276225.22,7048548.4,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74595807947,7055784.520298256,279180.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953841195,7052000.0245872,282
275073.2,7047318.37,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276216.26,7048566.28,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74577627424,7055784.519527975,279170.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395384629,7052000.02461416,283
275073.59,7047328.36,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276216.26,7048566.28,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74577627424,7055784.519527975,279170.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395384629,7052000.02461416,284
275073.99,7047338.35,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276207.3,7048584.16,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7455922652,7055784.518756591,279160.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395385136,7052000.024641166,285
275073.99,7047338.35,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276207.3,7048584.16,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7455922652,7055784.518756591,279150.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953856404,7052000.024668251,286
275074.78,7047358.33,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276202.82,7048593.11,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7416161342,7055784.526428724,279130.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395386643,7052000.0247225845,287
275075.18,7047368.32,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276198.34,7048602.05,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7415229278,7055784.526042368,279120.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953871405,7052000.024749837,288
275075.57,7047378.31,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276184.9,7048628.87,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7412399184,7055784.524881649,279100.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395388128,7052000.024804538,289
275075.97,7047388.31,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276184.9,7048628.87,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7412399184,7055784.524881649,279100.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395388128,7052000.024804538,290
275076.36,7047398.3,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276184.9,7048628.87,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7412399184,7055784.524881649,279090.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395388619,7052000.024831969,291
275076.36,7047398.3,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276175.94,7048646.75,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74104857683,7055784.52410613,279060.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395390077,7052000.024914663,292
275077.15,7047418.28,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276171.47,7048655.69,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7431876901,7055784.519835754,279050.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953905584,7052000.0249423385,293
275077.55,7047428.27,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276166.99,7048664.63,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7430907485,7055784.519447726,279050.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953905584,7052000.0249423385,294
275077.94,7047438.26,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276166.99,7048664.63,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7430907485,7055784.519447726,279050.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953905584,7052000.0249423385,295
275078.34,7047448.25,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276166.99,7048664.63,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7430907485,7055784.519447726,279030.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953920223,7052000.024997891,296
275078.34,7047448.25,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276162.51,7048673.57,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7429932753,7055784.519059328,279030.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953920223,7052000.024997891,297
275079.13,7047468.23,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276158.03,7048682.51,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7428954093,7055784.518670255,279010.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953929676,7052000.025053691,298
275079.52,7047478.23,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",1.0,276158.03,7048682.51,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7428954093,7055784.518670255,279010.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953929676,7052000.025053691,299
275079.92,7047488.22,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276149.07,7048700.4,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.73881624726,7055784.525950842,278990.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953939036,7052000.025109736,300
275080.31,7047498.21,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276149.07,7048700.4,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.73881624726,7055784.525950842,278980.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395394368,7052000.025137859,301
275080.71,7047508.2,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276149.07,7048700.4,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.73881624726,7055784.525950842,278980.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395394368,7052000.025137859,302
275081.1,7047518.19,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276140.12,7048718.28,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7408541528,7055784.521290212,278980.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395394368,7052000.025137859,303
275081.1,7047518.19,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276131.16,7048736.16,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7406527035,7055784.520509815,278960.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.039539529,7052000.0251942845,304
275081.89,7047538.17,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276131.16,7048736.16,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7406527035,7055784.520509815,278960.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.039539529,7052000.0251942845,305
275082.28,7047548.16,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276131.16,7048736.16,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7406527035,7055784.520509815,278960.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.039539529,7052000.0251942845,306
275082.68,7047558.16,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276126.68,7048745.1,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7405509829,7055784.520119439,278940.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395396705,7052000.025250955,307
275082.68,7047558.16,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276117.73,7048762.99,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7387047194,7055784.523516441,278930.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395397158,7052000.025279391,308
275083.46,7047578.14,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276113.25,7048771.93,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7386018357,7055784.52312504,278920.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395397608,7052000.025307895,309
275083.85,7047588.13,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276113.25,7048771.93,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7386018357,7055784.52312504,278920.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395397608,7052000.025307895,310
275084.25,7047598.12,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276104.29,7048789.81,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.73839421145,7055784.522341525,278900.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953985014,7052000.02536508,311
275084.25,7047598.12,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276095.34,7048807.69,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7404247684,7055784.517677072,278880.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395399883,7052000.025422533,312
275085.03,7047618.1,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276095.34,7048807.69,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7404247684,7055784.517677072,278870.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395400322,7052000.025451349,313
275085.43,7047628.09,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276086.39,7048825.58,10.0,2.04,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7385748207,7055784.5210721465,278860.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954007576,7052000.025480255,314
275085.82,7047638.09,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276081.91,7048834.52,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7516191772,7055784.517579625,278850.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954011906,7052000.025509205,315
275086.21,7047648.08,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276077.43,7048843.46,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.75152340386,7055784.5171921905,278840.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954016214,7052000.025538222,316
275086.6,7047658.07,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276077.43,7048843.46,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.75152340386,7055784.5171921905,278830.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395402545,7052000.025567306,317
275086.99,7047668.06,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276072.95,7048852.4,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7514269858,7055784.516804605,278820.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954029724,7052000.025596458,318
275087.39,7047678.05,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",1.0,276059.52,7048879.23,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7494995762,7055784.519821414,278810.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954033955,7052000.025625676,319
275087.78,7047688.04,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276059.52,7048879.23,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7494995762,7055784.519821414,278800.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954038164,7052000.025654962,320
275088.17,7047698.03,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276055.05,7048888.17,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7516452499,7055784.515554336,278790.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395404235,7052000.025684314,321
275088.56,7047708.03,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276050.57,7048897.11,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.75154667813,7055784.515165606,278770.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395405558,7052000.025743223,322
275088.95,7047718.02,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,276046.09,7048906.05,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.75144757953,7055784.514776429,278770.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395405558,7052000.025743223,323
